split,season,episode,dialog_id,dialog_idx,turn_id,turn_idx,speaker,gender,emotion,utterance
train,6,24,33,33,0,0,Chandler,M,fear,Will you marry me?
train,6,24,33,33,1,1,Joey,M,joy,It's the big night! We wanted to wish you good luck!
train,6,24,33,33,2,2,Ross,M,neutral,"Yeah, yeah you have the ring?"
train,6,24,33,33,3,3,Chandler,M,neutral,"Yeah, right here in my pocket.  Pheebs?"
train,6,24,33,33,4,4,Phoebe,F,surprise,Oh! Oop!
train,6,24,33,33,5,5,Chandler,M,neutral,"Okay, now will you guys get out of here? I want this is to be a surprise and she's gonna know."
train,6,24,33,33,6,6,Ross,M,neutral,Yeah-yeah you guys. Get out of here!
train,6,24,33,33,7,7,Monica,F,neutral,Hi guys.
train,6,24,33,33,8,8,Chandler,M,joy,You are beautiful.
train,6,24,33,33,9,9,Monica,F,joy,"Oh, thank you!   What's going on?"
train,6,24,33,33,10,10,Rachel,F,neutral,We're just really very excited about this charity event that we have to go to.
train,5,23,34,34,0,0,Rachel,F,neutral,"Okay umm, Ross?"
train,5,23,34,34,1,1,Rachel,F,neutral,"I'm-I'm really warm, so I'm going to be taking off my sweater."
train,5,23,34,34,2,2,Rachel,F,neutral,"Now, I'm just letting you know that this is"
train,5,23,34,34,3,3,Ross,M,joy,Yep! That's hilarious!
train,5,23,34,34,4,4,Rachel,F,neutral,I'm sorry. I'm done. I'm done.
train,5,23,34,34,5,5,Ross,M,neutral,"Y'know, last night was embarrassing for you too."
train,5,23,34,34,6,6,Rachel,F,neutral,"No, not really. I mean you've seen me naked hundreds of times."
train,5,23,34,34,7,7,Ross,M,neutral,Uh-huh. But it was a first for the rest of my building.
train,5,23,34,34,8,8,Rachel,F,neutral,"Okay. All right, that's true! But y'know I just don't embarrass that easily."
train,5,23,34,34,9,9,Ross,M,surprise,What?! You totally get embarrassed!
train,5,23,34,34,10,10,Rachel,F,neutral,"No, I don't! Ross, I think I'm just a more secure person than you are."
train,5,23,34,34,11,11,Ross,M,neutral,Is that so?
train,5,23,34,34,12,12,Rachel,F,neutral,Yeah.
train,5,23,34,34,13,13,Ross,M,disgust,Hey lady! I don't care how much you want it! Okay?! I am
train,7,9,35,35,0,0,Phoebe,F,surprise,I can't believe it!
train,7,9,35,35,1,1,Phoebe,F,joy,I did it!
train,7,9,35,35,2,2,Phoebe,F,joy,I rode a bike!
train,7,9,35,35,3,3,Phoebe,F,joy,I never thought I'd be able to do that!
train,7,9,35,35,4,4,Phoebe,F,joy,Thank you Ross.
train,7,9,35,35,5,5,Ross,M,joy,"Oh hey, don't thank me, thank yourself. You're the one who faced her fears and ultimately overcame them."
train,4,22,36,36,0,0,Ross,M,neutral,"Hey, both you guys should be up there with me."
train,4,22,36,36,1,1,Ross,M,neutral,"I mean, you two are-are my  I mean, I'm lucky to have just one good"
train,4,22,36,36,2,2,Chandler,M,neutral,Thanks man.
train,4,22,36,36,3,3,Joey,M,neutral,I gotta go check something over here.
train,4,22,36,36,4,4,Chandler,M,sadness,What a baby.
train,4,22,36,36,5,5,Ross,M,sadness,Total wuss!
train,7,19,37,37,0,0,Monica,F,neutral,"Okay, we have a lot of options here, a number of prototypes for you to try on."
train,7,19,37,37,1,1,Joey,M,joy,Wow! This looks great!
train,7,19,37,37,2,2,Monica,F,joy,"Yeah! Okay, this one is a mushroom cap.  Umm, this one is made of bologna."
train,7,19,37,37,3,3,Joey,M,disgust,And-and-and-and-and the toothpicks?
train,8,2,38,38,0,0,Monica,F,anger,You kissed another woman!
train,8,2,38,38,1,1,Chandler,M,neutral,Call it even?!
train,8,2,38,38,2,2,Monica,F,joy,Okay!
train,8,2,38,38,3,3,Ross,M,neutral,"Well, I'm gonna go get these  in some water."
train,8,2,38,38,4,4,Phoebe,F,surprise,Wait you stole those from these people's wedding?
train,8,2,38,38,5,5,Ross,M,neutral,"No-no, I took them from the hotel lobby."
train,8,2,38,38,6,6,Ross,M,anger,"Yeah, they think they can charge me for some dirty movie and a bag of Mashuga nuts, they got another think coming."
train,8,2,38,38,7,7,Ross,M,surprise,Hey!
train,8,2,38,38,8,8,Ross,M,surprise,My sweater!
train,8,2,38,38,9,9,Ross,M,surprise,I've been looking for this for like a month!
train,8,2,38,38,10,10,Phoebe,F,surprise,Oh my God!!
train,8,2,38,38,11,11,Joey,M,surprise,Oh my God!
train,3,19,39,39,0,0,Kate,F,anger,Happy?! Is that what I'm supposed to be Vic? Happy?
train,3,19,39,39,1,1,Joey,M,anger,"Well, why don't you tell me what you're supposed to be!"
train,3,19,39,39,2,2,Joey,M,surprise,Huh?
train,3,19,39,39,3,3,Joey,M,anger,Because I sure as hell can't figure it out!
train,3,19,39,39,4,4,Joey,M,anger,I talk to you and nothin'.
train,3,19,39,39,5,5,Joey,M,anger,"You look at me, and it's nothin'."
train,3,19,39,39,6,6,Joey,M,anger,Nothing.
train,3,19,39,39,7,7,The Director,U,joy,"Tasty! I'm really starting to feel like you guys have a history, it's-it's nice."
train,3,19,39,39,8,8,Kate,F,neutral,I have a question about this scene.
train,3,19,39,39,9,9,The Director,U,neutral,Yes?
train,3,19,39,39,10,10,Kate,F,disgust,"Well, I don't understand why Adrienne's attracted to Victor."
train,3,19,39,39,11,11,The Director,U,neutral,"Peel the onion. First of all, he's good looking."
train,3,19,39,39,12,12,Joey,M,neutral,Yeah.
train,3,19,39,39,13,13,Kate,F,neutral,I think my character's gonna need a little bit more of reason than that.
train,3,19,39,39,14,14,Joey,M,neutral,"Oh, hey, how about this one."
train,3,19,39,39,15,15,Joey,M,anger,"Ah, it's says so in the script!"
train,3,19,39,39,16,16,Joey,M,anger,"Y'know ah, I-I don't know why my character likes you either, I mean it says in the script here that you're a bitch."
train,3,19,39,39,17,17,Kate,F,anger,It doesn't say that in the script.
train,3,19,39,39,18,18,Joey,M,anger,It does in mine!
train,8,4,40,40,0,0,Phoebe,F,anger,I can't
train,8,4,40,40,1,1,Joey,M,anger,Yeah! You gotta tell a girl before you tape her. Such a rookie mistake.
train,8,4,40,40,2,2,Chandler,M,neutral,Y'know who has a great video camera?
train,8,4,40,40,3,3,Phoebe,F,neutral,Greg and Jenny?
train,8,4,40,40,4,4,Monica,F,neutral,Do you still wanna call em? I wanna call em.
train,8,4,40,40,5,5,Chandler,M,neutral,Let's call em.
train,8,4,40,40,6,6,Joey,M,joy,Yeah! Ask them if they brought their friends any souvenirs!
train,8,4,40,40,7,7,Monica,F,neutral,Hello?  Eighth street deli?
train,8,4,40,40,8,8,Joey,M,disgust,"Hey, hang up! You get food poisoning just talkin' to that place."
train,8,4,40,40,9,9,Monica,F,fear,"Uh sorry, wrong number."
train,8,4,40,40,10,10,Chandler,M,neutral,Here you go.
train,8,4,40,40,11,11,Monica,F,surprise,Hello?   It's the deli again!
train,8,4,40,40,12,12,Joey,M,joy,All right! I'll have a sandwich!
train,8,4,40,40,13,13,Monica,F,sadness,I don't think this number's right!
train,8,4,40,40,14,14,Rachel,F,sadness,Oh come on!!
train,1,13,41,41,0,0,Mr. Tribbiani,M,sadness,"Gotta go. I miss you too, I love you, but it's getting real late now"
train,1,13,41,41,1,1,Joey,M,surprise,"Hey Ma. Listen, I made the appointment with Dr. Bazida, and... Excuse me?  Did you know this isn't Ma?"
train,1,13,41,41,2,2,Mr. Tribbiani,M,neutral,Her name's Ronni. She's a pet mortician.
train,1,13,41,41,3,3,Joey,M,neutral,Sure. So how long you been...
train,1,13,41,41,4,4,Mr. Tribbiani,M,neutral,"Remember when you were a little kid, I used to take you to the navy yard and show you the big ships?"
train,1,13,41,41,5,5,Joey,M,surprise,Since then?!
train,1,13,41,41,6,6,Mr. Tribbiani,M,neutral,"No, it's only been six years."
train,1,13,41,41,7,7,Mr. Tribbiani,M,neutral,I just wanted to put a nice memory in your head so you'd know that I wasn't always such a terrible guy.
train,1,13,41,41,8,8,Mr. Tribbiani,M,neutral,...Joe.
train,1,13,41,41,9,9,Mr. Tribbiani,M,neutral,Y'ever been in love?
train,1,13,41,41,10,10,Joey,M,neutral,...I d'know.
train,1,13,41,41,11,11,Mr. Tribbiani,M,neutral,Then y'haven't. You're burning your tomatoes.
train,1,13,41,41,12,12,Joey,M,disgust,You're one to talk.
train,1,13,41,41,13,13,Mr. Tribbiani,M,neutral,"Joe, your dad's in love big time. And the worst part of it is, it's with two different women."
train,1,13,41,41,14,14,Joey,M,disgust,Oh man. Please tell me one of 'em is Ma.
train,1,13,41,41,15,15,Mr. Tribbiani,M,surprise,"Of course, course one of 'em's Ma. What's the matter with you."
train,3,23,42,42,0,0,Chandler,M,neutral,"Everything's gonna be all right. Okay, Dick?"
train,3,23,42,42,1,1,Guru Saj,M,surprise,"Hello, I am Guru Saj--Whoa!!  That's supposed to be a duck right? Cause otherwise, this is waaay out of my league."
train,3,19,43,43,0,0,Monica,F,neutral,"Hey, Rach, how was work?"
train,3,19,43,43,1,1,Rachel,F,neutral,"Oh, great. Although I did sit down where there wasn't a chair."
train,3,19,43,43,2,2,Monica,F,neutral,"By the way, Ross dropped by a box of your stuff."
train,3,19,43,43,3,3,Rachel,F,neutral,"Oh, well, I guess I had that one coming."
train,3,19,43,43,4,4,Rachel,F,neutral,"I'm just gonna throw it out, it's probably just a bunch of shampoo and..."
train,3,19,43,43,5,5,Monica,F,neutral,Something wrong?
train,3,19,43,43,6,6,Rachel,F,neutral,No. Nothing.
train,9,23,44,44,0,0,Charlie,F,neutral,"And then, and then you said that thing about, about bringing the Mesozoic era in the 21st century."
train,9,23,44,44,1,1,Ross,M,surprise,"Yeah, that's it?"
train,9,23,44,44,2,2,Charlie,F,neutral,Yeah.
train,4,18,45,45,0,0,Joey,M,sadness,"Dude, I am sorry about what I said!"
train,4,18,45,45,1,1,Chandler,M,disgust,"No, no, you're right, it is a ridiculous name!"
train,4,18,45,45,2,2,Joey,M,neutral,It's not that bad.
train,4,18,45,45,3,3,Chandler,M,anger,"Yes it is! From now on, I have no first name."
train,4,18,45,45,4,4,Joey,M,neutral,"So, you're just Bing?"
train,4,19,46,46,0,0,Monica,F,joy,Because we won our apartment back!
train,4,19,46,46,1,1,Joey,M,surprise,"What? Ace is high! Jack, queen, king, ace!"
train,4,19,46,46,2,2,Monica,F,anger,"No! Ace is low! Ace, two, three, four!"
train,4,19,46,46,3,3,Phoebe,F,surprise,I don't know. Ooh! Ooh! Look it!  Ah-ha!
train,4,19,46,46,4,4,Rachel,F,neutral,"All right, cut, let's pick again, pick again."
train,4,19,46,46,5,5,Joey,M,neutral,Okay.
train,4,19,46,46,6,6,Rachel,F,anger,Come on apartment! Come on apartment!  Oh! I know queen is high!
train,4,19,46,46,7,7,Joey,M,surprise,"Uh-huh, not as high as  It worked! King!"
train,4,19,46,46,8,8,Chandler,M,joy,Yeah baby!
train,4,19,46,46,9,9,Monica,F,joy,"But, we pick again! We pick again!"
train,4,19,46,46,10,10,Joey,M,neutral,Why?!
train,4,19,46,46,11,11,Monica,F,fear,I don't know!
train,4,19,46,46,12,12,Chandler,M,joy,Tickets please!  That's courtside baby!
train,4,19,46,46,13,13,Joey,M,surprise,"Seriously, good game though. Good game.   What are they so mad about? They get the apartment back!"
train,4,19,46,46,14,14,Chandler,M,joy,No they didn't!
train,2,6,47,47,0,0,Chandler,M,neutral,"You know, I don't think we brought enough stuff. Did you forget to pack the baby's anvil?"
train,2,6,47,47,1,1,Joey,M,neutral,It's gonna be worth it.
train,2,6,47,47,2,2,Joey,M,neutral,"It's a known fact that women love babies, all right?"
train,2,6,47,47,3,3,Joey,M,neutral,Women love guys who love babies.
train,2,6,47,47,4,4,Joey,M,neutral,It's that whole sensitive thing.
train,2,6,47,47,5,5,Joey,M,neutral,"Quick, aim him at that pack o' babes over there."
train,2,6,47,47,6,6,Joey,M,neutral,Maybe one of them will break away.
train,2,6,47,47,7,7,Joey,M,joy,"No, no wait, for get them, we got one, hard left."
train,2,6,47,47,8,8,Joey,M,neutral,"All right, gimme the baby."
train,2,6,47,47,9,9,Chandler,M,neutral,"No, I got him."
train,2,6,47,47,11,10,Chandler,M,surprise,"Oh, seriously you want him?"
train,2,6,47,47,12,11,Joey,M,neutral,Hello.
train,2,6,47,47,13,12,Chandler,M,surprise,"Well, don't, don't think me immodest, but, me?"
train,2,6,47,47,14,13,Joey,M,neutral,You wanna smell him?
train,2,6,47,47,15,14,Joey,M,joy,"Oh, yeah. He's got that great baby smell. Get a whiff of his head."
train,2,6,47,47,16,15,Joey,M,joy,What'd I tell you? What'd I tell you?
train,2,6,47,47,17,16,Chandler,M,neutral,"Well, we are great guys."
train,1,15,48,48,0,0,Rachel,F,neutral,Bye.
train,6,18,49,49,0,0,Ross,M,neutral,"Well, not really."
train,6,18,49,49,1,1,Ross,M,neutral,"I mean technically it's-it's not against the rules or anything, but it is frowned upon."
train,6,18,49,49,2,2,Ross,M,anger,"Especially by that professor we ran into last night, Judgey von Holierthanthou."
train,6,18,49,49,3,3,Monica,F,joy,"Well Ross, you be careful now. You don't want to get a reputation as y'know Professor McNailshisstudents."
train,6,18,49,49,4,4,Ross,M,fear,Yeah. What-what should I do?
train,6,18,49,49,5,5,Joey,M,neutral,"Well Ross, it seems pretty clear."
train,6,18,49,49,6,6,Joey,M,neutral,I mean what's more important?
train,6,18,49,49,7,7,Joey,M,neutral,"What people think or how you feel, huh?"
train,6,18,49,49,8,8,Joey,M,neutral,"Ross, you gotta follow your heart."
train,6,18,49,49,9,9,Monica,F,joy,Joey that is so sweet.
train,6,18,49,49,10,10,Chandler,M,neutral,Hey.
train,6,18,49,49,11,11,Joey,M,neutral,"Hey-hey-hey! So, how did it go with Dana? Any reason I should leave a block of time open say Thursday?"
train,6,18,49,49,12,12,Chandler,M,sadness,I couldn't do it.
train,6,18,49,49,13,13,Joey,M,surprise,You couldn't do it?!
train,6,18,49,49,14,14,Chandler,M,neutral,"Hey, relax I just need more time. We're going to dinner tonight."
train,6,18,49,49,15,15,Monica,F,surprise,What?! You're going out with her again!
train,6,18,49,49,16,16,Ross,M,neutral,Going out with who?
train,6,18,49,49,17,17,Chandler,M,neutral,"Uh, Dana Keystone from college."
train,6,18,49,49,18,18,Ross,M,surprise,Oh yeah! Wasn't she uh
train,6,18,49,49,19,19,Chandler,M,neutral,"No, that was Dana Caplin."
train,6,18,49,49,20,20,Monica,F,surprise,Joey! You didn't even know her!
train,6,18,49,49,21,21,Joey,M,anger,Ah whatever!
train,6,21,50,50,0,0,Joey,M,joy,"Morning! Hey, how's my favorite genius and my little robot buddy?!"
train,6,21,50,50,1,1,Wayne,M,anger,Don't touch him!
train,6,21,50,50,2,2,Joey,M,surprise,Okay!
train,6,21,50,50,3,3,Joey,M,neutral,All right.
train,6,21,50,50,4,4,Joey,M,neutral,"Umm, all right Wayne, level with me."
train,6,21,50,50,5,5,Joey,M,fear,I-I keep hearing all these rumors that I might get fired.
train,6,21,50,50,6,6,Joey,M,fear,"Okay, they even have actors coming in to read for my part!"
train,6,21,50,50,7,7,Joey,M,sadness,"Come on man, you-you got to give me a second chance!"
train,6,21,50,50,8,8,Joey,M,joy,"I mean, I love-I love this little guy!"
train,6,21,50,50,9,9,Joey,M,surprise,Ah-ah!!
train,6,21,50,50,10,10,Joey,M,surprise,"Okay, that's why you didn't want me to touch him right?"
train,6,21,50,50,11,11,Joey,M,neutral,Here you go!
train,6,21,50,50,12,12,Joey,M,neutral,Okay?
train,6,21,50,50,13,13,Joey,M,anger,Stupid!
train,6,21,50,50,14,14,Joey,M,surprise,I can't believe it!
train,6,21,50,50,15,15,Joey,M,anger,God!
train,6,21,50,50,16,16,Joey,M,neutral,"Hey, how you doin'?"
train,3,15,51,51,0,0,Ross,M,neutral,Hey.
train,3,15,51,51,1,1,Rachel,F,sadness,"Hi. Look um, about what happened earlier..."
train,3,15,51,51,2,2,Ross,M,neutral,"No, hey, well, I-I completely understand. You were, you were stressed."
train,3,15,51,51,3,3,Rachel,F,disgust,I was gonna give you a chance to apologise to me.
train,3,15,51,51,4,4,Ross,M,anger,For what? For letting you throw me out of your office?
train,3,15,51,51,5,5,Rachel,F,anger,You had no
train,3,15,51,51,6,6,Ross,M,anger,"Yeah, well excuse me for wanting to be with my girlfriend on our anniversary, boy what an ass am I."
train,3,15,51,51,7,7,Rachel,F,anger,"But I told you, I didn't have the time!"
train,3,15,51,51,8,8,Ross,M,anger,"Yeah, well you never have the time. I mean, I don't feel like I even have a girlfriend anymore, Rachel."
train,3,15,51,51,9,9,Rachel,F,anger,"Wh, Ross what do you want from me?"
train,3,15,51,51,10,10,Rachel,F,anger,"You want me, you want me to quit my job so you can feel like you have a girlfriend?"
train,3,21,52,52,0,0,Monica,F,neutral,I know.
train,3,21,52,52,1,1,Phoebe,F,joy,"Ooh, I have to tell you something."
train,3,21,52,52,2,2,Monica,F,neutral,What?
train,3,21,52,52,3,3,Phoebe,F,neutral,But I can't tell you.
train,3,21,52,52,4,4,Monica,F,neutral,"Okay, but wouldn't it be easier if you had to tell me something that you could tell me."
train,3,21,52,52,5,5,Phoebe,F,neutral,"Well, sure in a perfect world. But, no, I promised I wouldn't tell, and I swore to like all my gods."
train,3,21,52,52,6,6,Monica,F,neutral,Okay. Does it have to do with Ross and Rachel?
train,3,21,52,52,7,7,Phoebe,F,neutral,No.
train,3,21,52,52,8,8,Monica,F,neutral,Does it have to do with Joey?
train,3,21,52,52,9,9,Phoebe,F,neutral,No.
train,3,21,52,52,10,10,Monica,F,neutral,Does it have to do with-with Chandler and that sock that he keeps by his bed?
train,3,21,52,52,11,11,Phoebe,F,neutral,"No, but let's come back to that later!"
train,6,24,53,53,0,0,Richard,M,joy,Hi!
train,6,24,53,53,1,1,Monica,F,joy,Richard!
train,6,24,53,53,2,2,Richard,M,neutral,"Actually, I'm not here to complement the chef."
train,6,24,53,53,3,3,Monica,F,neutral,"Ohh  Oh, that's okay I hate when people come back to complement the chef."
train,6,24,53,53,4,4,Monica,F,neutral,Like I have nothing better to do!
train,6,24,53,53,5,5,Monica,F,neutral,So what's up?
train,6,24,53,53,6,6,Richard,M,joy,"Well, it was great seeing you the other night."
train,6,24,53,53,7,7,Monica,F,neutral,"Oh, good to see you too. Did you come down here to tell me that?"
train,6,24,53,53,8,8,Richard,M,joy,No! I came here to tell you something else.  I came here  to tell you I still love you.
train,8,10,54,54,0,0,Joey,M,disgust,"One pregnant woman at a time, please! I just want you to be okay."
train,8,10,54,54,1,1,Rachel,F,sadness,So forcing her to marry Bobby is gonna make that happen?
train,8,10,54,54,2,2,Joey,M,anger,"Maybe!  Well! Well so-so uh, what kind of music does Numb Nuts Oh forget it! I can't!"
train,8,10,54,54,3,3,Dina,F,fear,"Joey, I am scared to death about this."
train,8,10,54,54,4,4,Dina,F,fear,"But I really think I can do it, I'm just gonna need some help."
train,8,10,54,54,5,5,Dina,F,neutral,And Bobby's gonna be here the whole time.
train,8,10,54,54,6,6,Bobby,M,joy,"You bet I am!  And to answer your earlier question, we're straight-up gangster rap."
train,8,10,54,54,7,7,Dina,F,anger,"Look, Rachel's told me how much easier you've made all this on her. Why can't you do that for me?"
train,8,10,54,54,8,8,Joey,M,sadness,Because! Cause  Cause you're my baby sister!
train,8,10,54,54,9,9,Dina,F,joy,And you're my big brother!
train,8,10,54,54,10,10,Dina,F,neutral,"I mean, you're my favorite guy in the whole world."
train,8,10,54,54,11,11,Dina,F,neutral,I'm not even scared to tell mom and dad.
train,8,10,54,54,12,12,Dina,F,fear,I was scared of telling you.
train,8,10,54,54,13,13,Joey,M,fear,"Well I'd be scared of them, but all right."
train,8,10,54,54,14,14,Dina,F,sadness,"Joey, I can't stand the thought of having this baby with you mad at me."
train,8,10,54,54,15,15,Dina,F,sadness,I want him to have his uncle.
train,8,10,54,54,16,16,Dina,F,sadness,Is my baby gonna have his Uncle Joey?
train,8,10,54,54,17,17,Joey,M,joy,Of course he's gonna have his Uncle Joey!
train,8,10,54,54,18,18,Dina,F,joy,"We're gonna be all right. I mean, even if we're not married this baby is gonna be so loved. Not just by us."
