split,session,dialog_id,dialog_idx,turn_id,turn_idx,speaker,emotion_code,emotion,erc_target,utterance,dialog_type,gender
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F009,18,F,ang,anger,True,"Am I going to be getting, like, free tickets, free mileage. When can I expect my bag here?",impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M009,19,M,neu,neutral,True,"Yeah. Yeah, I don't see- I don't see any--",impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M010,20,M,neu,neutral,True,"I don't see any record of it, and I-usually when I don't see a record of it, that means um-",impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M011,21,M,neu,neutral,True,"we've mistakenly lost your baggage.  We're very sorry.  On behalf of Jet Blue I would like to apologize for any inconvenience.  I am allowed to issue you a fifty dollar gift card which you can use any future flights you want to take with us.  I'm very sorry, once again...",impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F010,22,F,xxx,unknown,False,"Oh, Are you kidding me?",impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M012,23,M,neu,neutral,True,"for such an inconvenience and your bag, but",impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M013,24,M,neu,neutral,True,Yeah.,impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F011,25,F,ang,anger,True,Is this a joke?,impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M014,26,M,neu,neutral,True,"No, no.",impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F012,27,F,ang,anger,True,"Are there candid cameras?  Is this that movie? There's that show, right?  Airplane, airline.",impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M015,28,M,neu,neutral,True,"No, no.  This is real.",impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F013,29,F,xxx,unknown,False,So you'll give me money and then I'll get my bag?,impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M016,30,M,neu,neutral,True,"No.  I'm just giving you money, the bag is gone.  If it's not here, I'm really sorry there is nothing I can do because...",impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M017,31,M,neu,neutral,True,this is the only track record that we have and if it's not listed here then it's probably not anywhere.,impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F014,32,F,ang,anger,True,"You're kidding me, this is a joke.",impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M018,33,M,xxx,unknown,False,"Once again, I'm really- I'm really sorry.",impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F015,34,F,ang,anger,True,Do you have any idea-- fifty dollars?  That's supposed to replace everything that I have?  Do you understand how much I have packed in there? Not only does it have sentimental value; it can't be replaced like that.  It was incredibly expensive.,impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M019,35,M,neu,neutral,True,Yes.,impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M020,36,M,neu,neutral,True,I know.,impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F016,37,F,ang,anger,True,We flew in from Paris.  I've been shopping for three weeks.,impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M021,38,M,xxx,unknown,False,"I'm very sorry.  But if you see the sign that's right behind me here, it spells it out really clearly that we are not held liable--",impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F017,39,F,ang,anger,True,I don't care what you're freaking sign says.  Somebody- Somebody needs to replace everything I've got there and give me money for my inconvenience.,impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M022,40,M,neu,neutral,True,Okay. Calm-,impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M023,41,M,neu,neutral,True,"Actually, we are not necessarily liable to give you- to even give you this fifty dollars so... it's actually- it's actually really",impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F018,42,F,ang,anger,True,Do you understand who my husband is?,impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F019,43,F,ang,anger,True,"If you're- if you're- if you're looking for a lawsuit, baby, you've found it.",impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M024,44,M,neu,neutral,True,"We are actually not even allowed--  you know, like we don't have to give you this fifty dollars.  We don't have to do that.",impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F020,45,F,ang,anger,True,Oh-Oh.  It's a gift.  You're-You're helping me out here?,impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M025,46,M,neu,neutral,True,It's a gift.,impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M026,47,M,neu,neutral,True,"You know, the airlines can not be held responsible for every bag of luggage that comes through here.",impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F021,48,F,ang,anger,True,You are cruising for a bruising.  You are in so much trouble.,impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M027,49,M,neu,neutral,True,With the amount of--,impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F022,50,F,ang,anger,True,Who's in charge?  Who is the president of Jet Blue?,impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M028,51,M,neu,neutral,True,"Um, actually, I don't know. I don't know. Oh really?",impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F023,52,F,ang,anger,True,Because I probably know him.,impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F024,53,F,ang,anger,True,Yeah.,impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M029,54,M,neu,neutral,True,Well then maybe you can just call him and he can give you more money.  But right now all I can do--,impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F025,55,F,ang,anger,True,"I don't want money, I want my clothes.",impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M030,56,M,neu,neutral,True,"Right now all I can do is just give you this fifty dollars, I'm really sorry.",impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F026,57,F,ang,anger,True,What's your name?,impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M031,58,M,neu,neutral,True,Oh.  My name is Sean. Hi.,impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F027,59,F,xxx,unknown,False,Sean.  Great. Do you have a badge number or something?,impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M032,60,M,sur,surprise,False,"Badge number?  Uh, no.  You can just take my employee number I guess.",impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F028,61,F,ang,anger,True,Okay.  I'll do that.,impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M033,62,M,sur,surprise,False,Why?  Have I done something wrong?  Have I given you bad service?  I feel like I have done the best I could.,impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F029,63,F,ang,anger,True,I don't think you have done everything you could do because I don't have my bag here yet.,impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M034,64,M,neu,neutral,True,"If you want, you can write a letter.  I can give you the address. Yes.  An angry--",impro,M
train,Session1,Ses01F_impro05,4,Ses01F_impro05_F030,65,F,ang,anger,True,A letter? I'll make a personal phone call.,impro,F
train,Session1,Ses01F_impro05,4,Ses01F_impro05_M035,66,M,neu,neutral,True,"Or you can make a phone call.  But I think a letter might be a little more-- in my impression, letters have more...",impro,M
train,Session1,Ses01F_impro06,5,Ses01F_impro06_M000,0,M,sad,sadness,True,"I'm sorry, Joy.",impro,M
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F000,1,F,xxx,unknown,False,It's okay.,impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_M001,2,M,neu,neutral,True,Is there anything I can get you?  Do you want me to take care of anything for you or...?,impro,M
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F001,3,F,xxx,unknown,False,"No, no, no.",impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_M002,4,M,neu,neutral,True,...pick up anything?,impro,M
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F002,5,F,sad,sadness,True,No.,impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_M003,6,M,sad,sadness,True,You know you are welcome to stay at my house if you want to just check out for a couple days and hang out.,impro,M
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F003,7,F,neu,neutral,True,That's sweet.,impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F004,8,F,neu,neutral,True,Thank you.,impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F005,9,F,sad,sadness,True,I went to see her headstone a week or two ago.,impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F006,10,F,sad,sadness,True,"I used to go to cemeteries a lot before she died.  I just, you know, I felt like they were urban oasis, you know, there is always this green in the city.",impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_M004,11,M,neu,neutral,True,Hmm.,impro,M
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F007,12,F,sad,sadness,True,So I was like wandering around before.  It takes forever to find her headstone; I always lose it. You know.,impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F008,13,F,sad,sadness,True,So I was looking at this other one and there was like a piece of candy there and I thought that I would take the candy and put it on her headstone.  And-,impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F009,14,F,neu,neutral,True,"this woman came up and, you know, it was hers. It was her person that was there.",impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_M005,15,M,neu,neutral,True,Oh.  She was there?,impro,M
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F010,16,F,sad,sadness,True,"Yeah.  And she was like, that's pathetic, I hope you enjoy it.",impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F011,17,F,sad,sadness,True,"And I, you know, I mean, I said I was sorry and I brought it back to her kind of and I like put it on the ground and she was like, no, it's fine.  She was like, I would rather have her back, honestly.",impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_M006,18,M,neu,neutral,True,Mmhmm.,impro,M
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F012,19,F,sad,sadness,True,"I don't know.  It just, like, I felt so bad because I shouldn't have done it.  I don't know.  Whatever.",impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_M007,20,M,sad,sadness,True,Yeah.,impro,M
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F013,21,F,sad,sadness,True,I don't know.,impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_M008,22,M,neu,neutral,True,How long were you there for?,impro,M
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F014,23,F,sad,sadness,True,At the cemetery?,impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_M009,24,M,neu,neutral,True,Mmhmm.,impro,M
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F015,25,F,sad,sadness,True,couple hours.,impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F016,26,F,neu,neutral,True,"I brought- I brought Chuck with me. He went to Redlands, yeah, for the day.  We ran through the sprinklers.",impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_M010,27,M,neu,neutral,True,Oh really?,impro,M
train,Session1,Ses01F_impro06,5,Ses01F_impro06_M011,28,M,neu,neutral,True,You ran through the sprinklers in the cemetery?,impro,M
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F017,29,F,xxx,unknown,False,It was hot.[LIPSMACK],impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_M012,30,M,neu,neutral,True,Is it a big cemetery?,impro,M
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F018,31,F,neu,neutral,True,Yeah.  It's huge.  Redlands is an old city so they have lots and lots of stones.,impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_M013,32,M,neu,neutral,True,"Oh, so they're like really old too, really old ones?",impro,M
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F019,33,F,neu,neutral,True,Yeah.,impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F020,34,F,sad,sadness,True,"It's weird.  Whenever I go back to town, I think of her.  I mean, it's like ... I mean we grew up together and she died when we were twenty one.  And yeah.  She had cancer, she had two brain tumors.",impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F021,35,F,sad,sadness,True,"My best friend Heather.  She's got a- we have a- we built this like little--  There's a park, Prospect Park.  And there is like a garden section of it that we set up for her.",impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F022,36,F,sad,sadness,True,She used to have these poetry parties on Memorial Day.,impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_M014,37,M,neu,neutral,True,Mmhmm.,impro,M
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F023,38,F,sad,sadness,True,Umm. Yeah.,impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F024,39,F,sad,sadness,True,"And the last time before she died, I remember she couldn't really stand, umm...",impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F025,40,F,sad,sadness,True,"But I mean she could, but it was- so it was kind of sitting at her feet holding her up and she had these poems she had memorized.  And I remember looking up, she had curly red hair and there was this palm tree right behind her and it was like a crown growing right out of her head.  It was cool.",impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_M015,41,M,neu,neutral,True,Mmhmm.,impro,M
train,Session1,Ses01F_impro06,5,Ses01F_impro06_M016,42,M,neu,neutral,True,So she wrote a lot of poetry?,impro,M
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F026,43,F,sad,sadness,True,"Some, I guess.  She memorized this one, John Dunn, it's called, Death Be Not Proud. and-",impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F027,44,F,neu,neutral,True,"There's another one, I can't remember.",impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_F028,45,F,sad,sadness,True,"I remember, too, when we were--  she died at U.C.L.A.  She had brain surgery and there was not much hope to begin with, but I gave blood for her surgery, her mom and I before, so we dropped her off in the waiting room and then we were giving blood and came back.  And she, in her wheelchair, like can hardly do anything, reciting her poetry for these people like in the waiting room.  All she needs is a God damn audience.  You know?",impro,F
train,Session1,Ses01F_impro06,5,Ses01F_impro06_M017,46,M,xxx,unknown,False,Mmhmm.Mmhmm.Mmhmm.,impro,M
train,Session1,Ses01F_impro07,6,Ses01F_impro07_M000,0,M,exc,excitement,True,Did you get the letter?,impro,M
train,Session1,Ses01F_impro07,6,Ses01F_impro07_F000,1,F,exc,excitement,True,"Yes.  There's a big envelope it says, you're in. I know.",impro,F
train,Session1,Ses01F_impro07,6,Ses01F_impro07_M001,2,M,exc,excitement,True,Yeah. That is so awesome.,impro,M
train,Session1,Ses01F_impro07,6,Ses01F_impro07_F001,3,F,xxx,unknown,False,So I have to move back to the ghetto but...I know.,impro,F
train,Session1,Ses01F_impro07,6,Ses01F_impro07_M002,4,M,exc,excitement,True,Oh my God. What are you going to do? [LAUGHTER],impro,M
train,Session1,Ses01F_impro07,6,Ses01F_impro07_F002,5,F,exc,excitement,True,"I'm really excited.  Yeah. I don't know how I'm going to pay for anything, but... I also- Yeah.  Loans, too, yeah. I applied, though, for a bunch of grants and scholarships so I'm still waiting to hear on that.",impro,F
train,Session1,Ses01F_impro07,6,Ses01F_impro07_M003,6,M,exc,excitement,True,"Oh-Yeah, I bet you're really excited. Oh.  That's what loans are for?  Right? Exactly.",impro,M
train,Session1,Ses01F_impro07,6,Ses01F_impro07_M004,7,M,exc,excitement,True,"Oh.  Good, good.  That's awesome. Are you going to stay around here?  Or are you going to like get a different neighborhood- you going to move to a different neighborhood?",impro,M
train,Session1,Ses01F_impro07,6,Ses01F_impro07_F003,8,F,exc,excitement,True,"Oh- I know, I know, I know, I know.",impro,F
train,Session1,Ses01F_impro07,6,Ses01F_impro07_F004,9,F,exc,excitement,True,"I don't know.  I spend so much time commuting as it is, I'd rather.",impro,F
train,Session1,Ses01F_impro07,6,Ses01F_impro07_M005,10,M,exc,excitement,True,This is so- I am so happy that you're going to stay.  You're not going to...We should totally throw a party.,impro,M
train,Session1,Ses01F_impro07,6,Ses01F_impro07_F005,11,F,exc,excitement,True,I know. We should throw a party.,impro,F
train,Session1,Ses01F_impro07,6,Ses01F_impro07_F006,12,F,xxx,unknown,False,"At Arapaho we could afford that. [GARBAGE]. Yeah.  So what are you doing this summer, though?  You're staying around, too, yeah?",impro,F
train,Session1,Ses01F_impro07,6,Ses01F_impro07_M006,13,M,exc,excitement,True,A rapper party ho. Yeah. Okay.,impro,M
train,Session1,Ses01F_impro07,6,Ses01F_impro07_M007,14,M,exc,excitement,True,"I am just- Yeah.  I'm sticking around, I'm just doing my thing.  I'm living here.  I'm so glad you're going to stay, I'm so glad you're going to be here. Yeah. Woo.",impro,M
train,Session1,Ses01F_impro07,6,Ses01F_impro07_F007,15,F,xxx,unknown,False,It's a relief too. I mean I was thinking I was going to have to pack up all of my stuff but yeah. Hooray for U.S.C.,impro,F
train,Session1,Ses01F_impro07,6,Ses01F_impro07_M008,16,M,exc,excitement,True,Yeah.  Big time.,impro,M
train,Session1,Ses01F_impro07,6,Ses01F_impro07_M009,17,M,exc,excitement,True,Mmhmm. Mmhmm. Yay. So what major?  What are you doing?,impro,M
train,Session1,Ses01F_impro07,6,Ses01F_impro07_F008,18,F,xxx,unknown,False,"Umm. It's...It's uhh...It's Critical Studies. It's a really prestigious program, so they say.",impro,F
train,Session1,Ses01F_impro07,6,Ses01F_impro07_M010,19,M,xxx,unknown,False,"Oh, okay.",impro,M
train,Session1,Ses01F_impro07,6,Ses01F_impro07_M011,20,M,xxx,unknown,False,Ooh. Fancy.,impro,M
train,Session1,Ses01F_impro07,6,Ses01F_impro07_F009,21,F,exc,excitement,True,Yeah.  I'm not sure.,impro,F
train,Session1,Ses01F_impro07,6,Ses01F_impro07_M012,22,M,neu,neutral,True,Is this a Masters or a P.h.D.?  Or can you...? Nice,impro,M
train,Session1,Ses01F_impro07,6,Ses01F_impro07_F010,23,F,exc,excitement,True,Umm...P.h.D. [LAUGHTER],impro,F
train,Session1,Ses01F_impro07,6,Ses01F_impro07_M013,24,M,neu,neutral,True,"That's good.  Don't you have to like teach a class, too, when you do that?",impro,M
train,Session1,Ses01F_impro07,6,Ses01F_impro07_F011,25,F,xxx,unknown,False,"Um, yeah, yeah.  I'm a TA for two sessions. Mmhmm.",impro,F
